seller_key,seller_id,total_revenue,orders_count,items_sold,avg_order_value,avg_review_score,cancelled_orders_rate,distinct_products_sold,cluster
2028,0e44d110fa6a54e121cb2c095a77762f,223.32,6,6,37.22,4.333333333333333,0.0,6,0
631,5206cc4bc2297c833e6061c49bf9c43f,35.0,1,1,35.0,1.0,0.0,1,0
2831,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,1567.9,15,16,104.52666666666667,3.533333333333333,0.0,15,0
6,b274baf5bbd142410eb2958cf685d684,585.9,7,7,83.7,4.285714285714286,0.0,7,0
107,3f8247d0f772ffa58560e5c682521ad5,139.9,1,1,139.9,3.0,0.0,1,0
1551,939e6227d6964a11a70aa91243e418f2,425.0,4,4,106.25,4.25,0.0,4,0
1163,d9442042130b7fe579d1295f9f4a248f,772.16,19,22,40.64,4.444444444444445,0.0,19,0
1148,c26a2be5b53b7db6b276280da212a779,7482.0,13,18,575.5384615384615,3.4166666666666665,0.0,13,0
2628,9646c3513289980f17226a2fc4720dbd,3039.3,71,78,42.807042253521125,4.3515625,0.028169014084507043,71,0
1641,9e9b539eb2806acee3f5c28085c1db9f,967.0,3,3,322.3333333333333,3.6666666666666665,0.0,3,0
2200,2d518637f53161b973e01f56ea4bb88e,1219.89,13,13,93.83769230769231,4.909090909090909,0.0,11,0
1628,e504a4e2efaa45cbff7e268a2c58c956,1188.8,11,12,108.07272727272728,3.5454545454545454,0.0,12,0
363,d7485b33791774c36108f8c69602d48d,399.82,10,10,39.982,3.7,0.0,10,0
1979,de722cd6dad950a92b7d4f82673f8833,55426.1,339,379,163.49882005899704,4.286234567901235,0.0,207,3
1432,7040e82f899a04d1b434b795a43b4617,9738.2,212,228,45.93490566037736,3.5731205673758866,0.014150943396226415,202,3
66,72146da5774cabf2632faedcae097a76,200.94,4,6,50.235,4.0,0.0,4,0
2351,b87a7ea0c30fad2dd6781b74a0064859,515.4,9,9,57.266666666666666,3.444444444444444,0.0,9,0
1650,d4d99b60c4c94cd35acd502cec65dc8d,72.9,1,1,72.9,3.0,0.0,1,0
340,6c99c983ce3b6ba0ab813e6790e81691,546.75,9,9,60.75,3.7777777777777777,0.0,9,0
512,87e24fc7052259b1f7f607d61c10d8be,7473.49,8,8,934.18625,3.357142857142857,0.125,8,0
661,4dab98ca6cd6d3df586203cefd28a042,154.9,1,1,154.9,5.0,0.0,1,0
3077,1fa2d3def6adfa70e58c276bb64fe5bb,6.9,1,1,6.9,1.0,0.0,1,0
1653,98e164d549402270247f3c96a1a158ef,162.7,2,2,81.35,1.0,0.0,2,0
523,3ded4e2d5f135cb103e5949d7263d2dd,49.9,1,1,49.9,5.0,0.0,1,0
356,0be8ff43f22e456b4e0371b2245e4d01,11805.5,161,180,73.32608695652173,3.97297520661157,0.018633540372670808,164,0
2911,11742f81550ac064cc9a40f67151d9ad,781.9,2,2,390.95,5.0,0.0,2,0
1919,9dda5bbacd45e18d6485fee649205d09,1912.6,19,22,100.66315789473684,4.117647058823529,0.0,22,0
458,f262cbc1c910c83959f849465454ddd3,10482.83,192,207,54.598072916666666,4.133140495867768,0.005208333333333333,184,3
1970,167fd940acebc789debd6eb418c46e38,1077.58,5,5,215.516,3.0,0.0,5,0
368,1b4c3a6f53068f0b6944d2d005c9fc89,14760.3,113,117,130.6221238938053,4.208854166666667,0.0,103,0
1572,b1204cfda1d4948679db3cfc0d3cb95c,2903.7,7,11,414.8142857142857,3.8333333333333335,0.0,7,0
1982,4342d4b2ba6b161468c63a7e7cfce593,2867.1,20,20,143.355,1.13,0.0,9,0
1850,6219ba2359cfb97f2e38fd4c321eb309,487.5,6,6,81.25,3.4,0.0,6,0
538,88af55b4a7ca402b27df16f7c7c9b5d2,130.0,1,1,130.0,1.0,0.0,1,0
3050,f543ba3c973276f519d89d59bd46cead,258.0,2,2,129.0,2.0,1.0,2,2
2470,9596c870880d900012f2e8e6e30d06d7,8606.25,22,24,391.1931818181818,4.136363636363637,0.0,22,0
595,9140ef75cc8211c4035935e80e567204,49.9,1,1,49.9,5.0,0.0,1,0
2023,bbf4a892cac7b82422baa711dffb8997,70.0,1,1,70.0,5.0,0.0,1,0
2167,ae45df84722b1d15c5f32b23a095746c,901.83,9,12,100.20333333333333,4.75,0.0,10,0
142,2ff6b7bff164ef05590a52734e1296da,1803.59,7,7,257.6557142857143,4.714285714285714,0.0,7,0
2998,1caf283236cd69af44cbc09a0a1e7d32,917.6,33,37,27.806060606060605,4.609375,0.0,37,0
2815,2b402d5dc42554061f8ea98d1916f148,299.89,1,1,299.89,5.0,0.0,1,0
924,1de62b6f2fd96227629786db492433db,208.8,2,2,104.4,5.0,0.0,2,0
872,d91fb3b7d041e83b64a00a3edfb37e4f,40889.74,535,536,76.42942056074766,4.120421455938697,0.0,505,3
2748,0afccdb8a34ee5c79f7c06faf2b4d56e,1225.5,25,25,49.02,4.0,0.0,25,0
3058,c3ee2331a724e6fc02c4b698b57a73f3,1347.0,2,3,673.5,3.0,0.0,2,0
1140,d1582f4043306e6b91afa6a8a884f898,990.0,9,9,110.0,4.0625,0.0,8,0
1054,fb3cfbc8a86f5d7fbb4d36b8df63f60d,1007.3,10,15,100.73,4.27,0.0,12,0
792,f0b47fbbc6dee9aafe415a6e33051b3f,3795.91,68,86,55.82220588235294,4.203389830508475,0.0,69,0
1965,17908cf9b444ee34047cadd5c0f4a516,1993.99,11,11,181.2718181818182,4.545454545454546,0.0,11,0
896,b17b679f4f5ce2e03ce6968c62648246,4084.75,55,57,74.26818181818182,3.723409090909091,0.03636363636363636,49,0
651,b12cfd255810394b60caef18ae163547,560.0,2,2,280.0,4.5,0.0,2,0
38,7e3f87d16fb353f408d467e74fbd8014,4754.99,92,94,51.684673913043476,4.115384615384615,0.0,86,0
359,af4a0e4cfe1d9c26b6712b1be25a72e5,8757.98,21,26,417.0466666666667,3.3331578947368423,0.0,24,0
1005,81336a0f57a33776419727a300249e90,1374.85,16,19,85.928125,3.8886666666666665,0.0,16,0
1449,baf15155e37ef5492731459bdc05be8a,47.0,1,1,47.0,5.0,0.0,1,0
2811,40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,12,12,1930.6666666666667,2.3636363636363638,0.0,12,0
3009,974cf2cb8f4b7add98709c30df02fe10,2982.67,33,33,90.3839393939394,4.064516129032258,0.0,32,0
2488,62c50c1af4dfdc4149d25c5222043d39,2785.72,14,19,198.98,3.7142857142857144,0.0,14,0
217,bab0a8cd684e41ba6e2637dca0979d3b,269.9,1,1,269.9,5.0,0.0,1,0
1212,70c4eedec9cb4a85cda2f3f9673557b4,479.8,2,2,239.9,5.0,0.0,2,0
1332,33576ec5412fb5905d876f12f33bfde6,2718.0,31,32,87.6774193548387,3.86,0.0,23,0
985,2eeb6531ee027a48d401e72bebdd87d3,38.7,3,3,12.9,4.333333333333333,0.0,3,0
2877,5741dc2bf5044c34d0698681c5081bed,89.7,3,3,29.9,5.0,0.0,2,0
779,4e922959ae960d389249c378d1c939f5,46030.37,420,454,109.59611904761904,3.941780303030303,0.0,388,3
1601,4b1eaadf791bdbbad8c4a35b65236d52,1849.79,8,8,231.22375,1.9166666666666667,0.0,8,0
1737,93bef6edaa84956e8e575016449b6351,115.0,1,1,115.0,5.0,0.0,1,0
2092,0db783cfcd3b73998abc6e10e59a102f,9077.4,132,137,68.76818181818182,4.194727272727273,0.0,121,0
2658,4ebdc7e6cd6102a022dadc49156d4ea8,928.7,29,32,32.02413793103448,3.767857142857143,0.0,30,0
1721,160851d3ece7aa1a510f8d1a4bb8a8af,102.05,2,2,51.025,5.0,0.0,2,0
2173,89a51f50b8095ea78d5768f34c13a76f,677.16,10,11,67.716,4.722222222222222,0.0,10,0
1251,bd4431c1a8dfa744b59e1e2a8bc99b9e,809.5,7,7,115.64285714285714,4.5,0.0,7,0
2845,5bf397d04035b5f45cc41e82ec106803,1525.0,3,4,508.3333333333333,4.333333333333333,0.0,4,0
931,f9d010e39375d9c91dce3f40b73a2f84,1212.0,4,5,303.0,3.5,0.0,5,0
1706,cc5a78bbad32776dc4e3af205218368c,4269.18,33,38,129.36909090909091,4.482758620689655,0.0,36,0
2444,a369d693961cb93b61ca2cc518872a85,2597.0,11,18,236.0909090909091,3.909090909090909,0.0,12,0
1189,9b1050e85becf3ae99c1cf4934c9bc5d,85.14,2,2,42.57,2.5,0.5,2,2
718,aaed1309374718fdd995ee4c58c9dfcd,9376.95,105,112,89.30428571428571,4.088804347826087,0.0,104,0
2896,65c255b299faf2d12050937cc219c46c,88.2,2,2,44.1,4.5,0.0,2,0
623,dd533b429f380718b70ad9922c294bae,2819.77,41,45,68.7748780487805,3.8154054054054054,0.0,40,0
1712,2e90cb1677d35cfe24eef47d441b7c87,13894.71,127,137,109.40716535433071,4.098761061946902,0.0,121,0
2777,d673a59aac7a70d8b01e6902bf090a11,3908.94,79,84,49.48025316455696,3.9082608695652175,0.0,78,0
1654,1987cd4be10fe09ee50454f9c354d1c6,2877.7,14,16,205.55,4.25,0.0,13,0
1364,b3e2faf2c1004d674f16a3aa3197f0e1,61.47,3,3,20.49,5.0,0.0,3,0
2551,fde0cc9ea29c8ccfc0a2c22256a58c71,3922.0,35,35,112.05714285714286,4.46969696969697,0.0,34,0
1991,4eb61f060e7dcc1d5a80d806c35cc541,1313.0,8,8,164.125,3.875,0.0,8,0
1889,9dd59e43f0c9f0553244e8f9c2fb247e,356.3,10,10,35.63,4.8,0.0,10,0
229,c4af86330efa7a2620772227d2d670c9,5396.0,4,4,1349.0,4.333333333333333,0.0,4,0
1112,9c0e69c7bf2619675bbadf47b43f655a,33702.78,157,206,214.66738853503185,4.06875,0.006369426751592357,160,3
559,77714512e8d4dda9c234da8e3faf16e4,243.4,4,6,60.85,4.0,0.0,5,0
304,788f22bafdd7ab0e1e79f19db72f16a4,125.8,2,2,62.9,4.5,0.0,2,0
788,b9c0ffa92f3ff9a5a3d45ef7213c0842,490.0,3,3,163.33333333333334,5.0,0.0,3,0
2234,0f0c984a4a955310903b6b6008660bad,369.81,4,4,92.4525,3.75,0.0,4,0
2338,78a4d36f65a019172c6154468831a69f,1545.5,7,7,220.78571428571428,4.166666666666667,0.0,6,0
1971,ccbd753e6863fe7314dc6c0ca5a074e7,495.0,1,1,495.0,4.0,0.0,1,0
52,fa3a0b5aabb344b9a92e3524b0202123,1789.0,7,7,255.57142857142858,4.142857142857143,0.0,7,0
2190,e250d617a0ad591ba9bd663e584a895d,904.12,8,20,113.015,3.5,0.0,10,0
2772,f7df46c1e0ec44eed5c6726478da4a17,429.7,3,3,143.23333333333332,1.0,0.3333333333333333,3,2
633,9485a23c0430ba1d58d359391606fce6,1129.9,5,5,225.98,3.2,0.0,5,0
2344,6eeed17989b0ae47c9f11ece6f38ea90,557.0,3,3,185.66666666666666,3.6666666666666665,0.0,3,0
450,52f6f9f13ba19504c02781132a049e75,199.0,1,1,199.0,2.0,0.0,1,0
900,41958cbd3335433c8740300e8cd600d5,32.99,1,1,32.99,5.0,0.0,1,0
405,70125af26c2d6d4ef401a1d02ae7701f,371.2,5,8,74.24,4.6,0.0,5,0
996,299c89a525fee36c567f4fe72f038100,658.0,2,2,329.0,2.0,0.0,2,0
762,2a261b5b644fa05f4f2700eb93544f2c,5355.0,51,82,105.0,3.8847619047619046,0.0,55,0
2246,271b8923c6a549e02d3c9fd1f8c0422b,105.19,1,1,105.19,4.0,0.0,1,0
1197,8b655f0855926bcb49f5835d38dfddf6,1089.5,5,5,217.9,4.8,0.0,5,0
1063,e882b2a25a10b9c057cc49695f222c19,51057.54,57,58,895.7463157894737,4.566666666666666,0.0,54,0
69,0e982cff76cc0579f632cea8a0e38c9d,1307.34,7,12,186.76285714285714,4.0,0.0,8,0
1059,d5ba419e26d246a0719437cf37d9b46d,4061.4,34,35,119.45294117647059,3.933333333333333,0.0,33,0
878,134285d1f41da5c13a756ee8142c8a4e,1572.7,3,4,524.2333333333333,3.165,0.0,3,0
679,20fd2d2080ed85fa67fad3fcbb2c1813,85.9,1,1,85.9,1.0,0.0,1,0
2369,c9d2ba8dde44a275ae06475ed1d2fafc,28.79,1,1,28.79,5.0,0.0,1,0
2617,cd06602b43d8800bd0afad514919d35c,2588.07,44,53,58.81977272727273,3.658536585365854,0.022727272727272728,43,0
983,3986c0b54f6b748b75e7bd4e092aa3e5,24.99,1,1,24.99,5.0,0.0,1,0
375,777a0c55737f34ffeb78010f7542ab41,452.5,6,6,75.41666666666667,4.3,0.0,6,0
1912,6fc26fe110feebd80a433e1f012a84f9,4150.87,35,72,118.59628571428571,3.9318181818181817,0.0,35,0
2546,b76dba6c951ab00dc4edf0a1aa88037e,2574.78,159,169,16.193584905660376,4.2109375,0.0,152,0
2264,f125f3a310c2e5f822d116147de1e474,2761.4,16,22,172.5875,4.1875,0.0,16,0
976,b67d6c666e8dce1d078c882825e12704,352.84,7,8,50.40571428571429,4.916666666666667,0.0,8,0
729,debe6615cd90cc0c2eac2b8988e1f628,278.5,5,5,55.7,4.6,0.0,5,0
1242,3289d8c3eef4873f91ce0b1343c0dd58,199.99,1,1,199.99,5.0,0.0,1,0
408,270572bb714b00531be85e16e1550f26,96.99,1,1,96.99,5.0,0.0,1,0
680,bf0d50a6410d487dc97d2baac0a8c0be,27.9,1,1,27.9,2.0,1.0,1,2
2823,8444e55c1f13cd5c179851e5ca5ebd00,22873.21,99,109,231.04252525252525,3.2517241379310344,0.04040404040404041,98,0
782,d8b8f2cf9ff6ba0389072541cb42498c,149.0,1,1,149.0,5.0,0.0,1,0
1160,e63e8bfa530fb16910dd6956e592bb81,1311.7,42,43,31.23095238095238,4.243589743589744,0.0,43,0
1514,3aa3c89ae3cd482385568be76120f63c,29.9,1,1,29.9,4.0,0.0,1,0
1338,13f57c12a00ed4610db646b913a7f5c6,645.2,7,13,92.17142857142858,4.857142857142857,0.0,8,0
2611,373ee4a3a775a733770ca3f790b8b9ac,2141.49,13,22,164.73,3.923076923076923,0.0,14,0
1359,f45122a9ab94eb4f3f8953578bc0c560,22078.29,187,200,118.06572192513369,3.9924161073825504,0.0,178,3
982,876182d1918783bbe15233febfbd4926,120.27,3,3,40.09,4.0,0.0,3,0
1079,1835b56ce799e6a4dc4eddc053f04066,33344.21,423,558,78.82791962174942,3.70034188034188,0.0,474,3
1445,7ea5bfa6c340f58f8e71fc1f0412b0d6,11002.89,98,104,112.27438775510204,4.139594594594595,0.0,77,0
11,73a63f72308aa20a46f4b1632018f196,9606.8,29,41,331.2689655172414,4.148148148148148,0.034482758620689655,28,0
1152,ed46f1eb4a638113deb2a1137b5f22e9,3470.0,4,4,867.5,3.6666666666666665,0.0,4,0
1330,7b3f6ce5c6c22e9b96e7581ebf0df6e1,29.8,1,1,29.8,3.0,0.0,1,0
1384,7a91bf945c6fae0779f1c61ce97fe45c,799.5,5,5,159.9,3.75,0.0,4,0
821,08d2d642cf72b622b14dde1d2f5eb2f5,914.0,17,21,53.76470588235294,4.285714285714286,0.0,17,0
1826,9c4d31c7e46ab03a43fc06e3142afd4e,1218.9,2,2,609.45,4.5,0.0,2,0
2709,e174dc2de86d60fee178170a154c05e7,19.8,1,1,19.8,1.0,0.0,1,0
1141,189ca3538ce9f920cacf0f982cbe223b,419.0,4,5,104.75,4.25,0.0,4,0
659,e256a62e0ac58c0edfba09966142d561,1474.11,12,14,122.8425,4.416666666666667,0.0,12,0
1329,f0837c8d71434931d9e38e7b79234797,3446.9,22,23,156.67727272727274,4.552631578947368,0.0,20,0
2806,e09887ca8c7bf8a4621ce481820414ef,119.96,3,4,39.986666666666665,2.3333333333333335,0.0,4,0
2233,d8bf0fc082fd4a77fc2e5679b6c00133,139.9,1,1,139.9,5.0,0.0,1,0
2238,c74f14c1e26cf1bd5bd34b6a1e274426,39.0,1,1,39.0,5.0,0.0,1,0
279,4200ddf1967c5e41e48db62bc6d4b5ac,734.8,22,42,33.4,4.2631578947368425,0.0,36,0
1480,d85efbc8eff2b7adf524e2820569adc8,55.0,1,1,55.0,5.0,0.0,1,0
1481,bcc9dd23e2a8bd8267cf92b19304a1b9,202.79,3,3,67.59666666666666,2.3333333333333335,0.0,3,0
9,eb4df17aed01d918c65f0f8d650900c0,3739.87,11,11,339.98818181818183,3.909090909090909,0.0,11,0
903,7b07b3c7487f0ea825fc6df75abd658b,9731.85,93,98,104.64354838709677,4.403614457831325,0.010752688172043012,96,0
1490,31be790e64fc99f8ff48ec2bd18a3104,241.4,6,6,40.233333333333334,4.333333333333333,0.0,6,0
2578,2b1a40c1daabc6ca280c4b815c101841,12732.6,23,35,553.591304347826,3.659090909090909,0.043478260869565216,23,0
565,1992f8fb6b19fcccd97ca819811e7267,28.8,1,1,28.8,1.0,1.0,1,2
736,aa8af66c623d7d544dfe4bb85b5ebe3b,99.0,1,1,99.0,5.0,0.0,1,0
1947,3ea00e1dea2b0659dbaf654735929220,505.0,7,7,72.14285714285714,4.857142857142857,0.0,7,0
566,acce39e832338debb07b02385cde5967,4748.1,44,44,107.91136363636363,4.5025,0.0,43,0
457,e2a1ac9bf33e5549a2a4f834e70df2f8,14999.45,5,5,2999.89,4.8,0.0,5,0
592,d650b663c3b5f6fb392b6326366efa9a,19242.9,60,60,320.715,4.294117647058823,0.0,55,0
1041,9dc79dd988ac42f4d56c340d7048420a,749.6,4,4,187.4,4.75,0.0,4,0
553,cca3071e3e9bb7d12640c9fbe2301306,64009.89,712,830,89.9015308988764,3.8843154761904763,0.0014044943820224719,743,3
1640,fc99f99385ae90f66f01733856fb88c9,89.9,1,1,89.9,1.0,1.0,1,2
302,013900e863eace745d3ec7614cab5b1a,1619.7,23,26,70.42173913043479,4.681818181818182,0.0,26,0
1520,6576fd3e23c88f0e5d4d23f39bba0542,14.5,1,1,14.5,1.0,0.0,1,0
1968,8f78f0903005064036736c7173a5c2ed,2113.7,13,21,162.59230769230768,3.769230769230769,0.0,15,0
927,269cff2d3c8d205c11f37a52402ea93b,1281.59,4,5,320.3975,4.5,0.0,4,0
2989,eb9cd5b35d95206585e2185318cb5c61,550.0,2,3,275.0,3.0,0.0,2,0
774,8cb7c5ddf41f4d506eba76e9a4702a25,138.0,2,2,69.0,3.0,0.0,2,0
1385,5ca5d579b5857ee8709479b1047cecc3,339.89,2,2,169.945,1.0,0.0,2,0
2519,a080fc8a850289b27500f6b49cca2553,383.0,4,4,95.75,4.75,0.0,4,0
398,1b7e5006cb25dd23ce8686691013b121,2636.74,11,11,239.70363636363638,4.363636363636363,0.0,11,0
2510,404e1ba01358af4cd63f679b2c4d1fa1,373.9,8,12,46.7375,5.0,0.0,8,0
1726,ca77545ca4d2dfd1431bf61334e2fa3c,760.0,6,10,126.66666666666667,4.666666666666667,0.0,6,0
1732,a53f60f05f822b5c621a50ff6a5cb362,415.4,4,6,103.85,3.5,0.0,4,0
165,cf654707ed6a99f112c7ec3d6f314b8b,756.0,3,4,252.0,4.666666666666667,0.0,4,0
2641,6b536a23086fba0d58c08d68814397f6,2068.8,19,23,108.88421052631578,3.888888888888889,0.0,18,0
1233,eae9af4811c294c56795d70e715b7337,15.9,1,1,15.9,5.0,0.0,1,0
2266,ec8463980a4e0ea9f8517aea1ed0c419,239.2,2,8,119.6,5.0,0.0,1,0
2645,5f67c6082caacb26e431a7b17940cece,1662.6,13,14,127.8923076923077,3.5,0.0,9,0
56,22c32ec35d0116ef02c281798a25bf8b,119.58,4,6,29.895,3.75,0.0,4,0
2162,a7f13822ceb966b076af67121f87b063,12477.64,75,86,166.36853333333335,3.2088888888888887,0.0,72,0
2231,8fbe2ee446b97e128471be4ce983dc0d,148.5,3,3,49.5,3.0,0.0,3,0
3059,c7246702dc991a06d788120dc7544391,54.86,1,1,54.86,5.0,0.0,1,0
820,a5bff0f43eb51f0cad7c37fac7244c8a,445.0,4,5,111.25,4.75,0.0,4,0
1267,a45314082d50d578a4721c9787ce09ab,424.9,2,2,212.45,5.0,0.0,2,0
2928,929f342384a6607afe143d789ade1316,209.4,4,4,52.35,5.0,0.0,4,0
992,80e6699fe29150b372a0c8a1ebf7dcc8,11441.56,98,100,116.75061224489797,4.272222222222222,0.0,99,0
894,c458e2045a8aa8964f8879af03fdcce6,494.91,4,9,123.7275,2.75,0.0,4,0
2427,8a207b6080964f3c1fc9d35bd6096ba4,553.7,2,3,276.85,5.0,0.0,2,0
1357,579891617139df7d8671d373f0669622,280.3,8,8,35.0375,4.5,0.0,8,0
2797,a89e143d5211473ae18db9577ee34b64,140.0,2,2,70.0,1.0,0.0,2,0
245,80cfd480be3eb6d6267139f5cb793555,99.9,1,1,99.9,4.0,0.0,1,0
2615,e0487761face83d64fcada2408959a36,49.25,2,2,24.625,4.5,0.0,2,0
2901,0743a0239d764b9a0f959a57d07e36ab,336.96,4,4,84.24,4.75,0.0,4,0
1326,a6fe7de3d16f6149ffe280349a8535a0,2904.8,51,52,56.956862745098036,3.9704444444444444,0.0,51,0
1020,038b75b729c8a9a04b0d07cba7eabe86,467.0,2,2,233.5,3.5,0.0,2,0
3016,aced59e9b31ef866a94f9e7f29d8d418,7268.5,61,67,119.15573770491804,4.473684210526316,0.0,65,0
1060,400f221ab83037c0ea78f1267da9624d,865.0,1,1,865.0,,0.0,1,0
1807,5b35136197710e16ac5e7b7c2bd4ea85,3104.2,7,9,443.45714285714286,2.5714285714285716,0.0,7,0
1127,6614814a00d344b846ae209f95ee7e3f,13.0,1,1,13.0,,0.0,1,0
2670,57e632711dec9ec14ca7546769483e7e,6350.06,62,65,102.42032258064516,4.448275862068965,0.0,59,0
2348,31e60bf8d103ce47932a85f5562deb16,181.0,1,1,181.0,5.0,0.0,1,0
2222,191d55f7edb8524d525ed01b20fe32e8,747.0,3,3,249.0,2.3333333333333335,0.0,3,0
1017,47f55702f598c7c6cc8458b0fbc1c49a,127.5,2,2,63.75,5.0,0.0,2,0
484,52f9db5cfb423382a2fa5c9e39303202,1269.77,22,23,57.716818181818184,4.05,0.0,23,0
2216,6548c2550b6e2d8f18053216e1c7b6f3,217.7,3,5,72.56666666666666,5.0,0.0,3,0
144,594f9aaa48e5bf431f011ddc5669b0d5,3248.8,37,38,87.80540540540541,4.645161290322581,0.0,37,0
558,b32be1695eb7ec5f10f72d9610a12527,26874.0,45,46,597.2,4.074473684210527,0.0,45,0
1720,6bb62a4912377c7bfe7cb17b406bc7e6,739.52,4,6,184.88,4.25,0.0,5,0
1885,651530bf5c607240ccdd89a30c9c9712,199.9,1,1,199.9,4.0,0.0,1,0
1754,e8ff5a6ceb895583033fc2a0f314e3c2,139.89,1,1,139.89,5.0,0.0,1,0
1538,f76a3b1349b6df1ee875d1f3fa4340f0,4160.79,24,24,173.36625,3.525,0.0,20,0
168,4e06067cc08b3f41d837768d392c3ee3,941.72,31,46,30.378064516129033,4.12962962962963,0.0,46,0
1224,ff4ea69c2a729e83e63c7579e4ef8170,7017.0,9,9,779.6666666666666,4.5,0.1111111111111111,9,0
598,a69aa24cec11168e7e39a3fbc727e925,105.97,3,3,35.32333333333333,5.0,0.0,3,0
471,ebe3dabc4955c9b0d695e7bda38bf5c3,55.0,1,1,55.0,3.0,0.0,1,0
2505,d9c349beabc06aa6ff1c6d68b5e9e22e,168.1,1,1,168.1,5.0,0.0,1,0
2169,6973a06f484aacf400ece213dbf3d946,11011.05,95,115,115.90578947368421,3.6323809523809523,0.031578947368421054,66,0
1930,e82de6494d91d3c4c54450f59b227a94,118.9,3,3,39.63333333333333,5.0,0.0,3,0
2221,670a9dda115b5a88b18cfadee8de2332,918.9,11,11,83.53636363636363,4.454545454545454,0.0,11,0
1051,7b1222c3624aa89b9558b50a2594188c,10103.52,22,22,459.2509090909091,4.454545454545454,0.0,22,0
1424,b2ac621f0d0322434d04a12b078b9369,9575.5,30,30,319.18333333333334,4.357142857142857,0.0,30,0
287,7d7866a99a8656a42c7ff6352a433410,147.89,5,5,29.578,4.4,0.0,5,0
2511,3dfd3dc96f7f8598eca74e9ac8a2fa31,183.0,6,6,30.5,4.0,0.0,6,0
2417,4305fe92735c8a43d154ff6dd2b8d927,2885.9,19,21,151.88947368421051,3.944444444444444,0.0,20,0
2868,c70c1b0d8ca86052f45a432a38b73958,36537.37,261,338,139.9899233716475,4.284666666666666,0.0,288,3
167,968ee78631915a63fef426d6733d7422,450.0,2,2,225.0,3.0,0.0,2,0
3066,17adeba047385fb0c67d8e90b4296d21,809.7,1,3,809.7,1.0,0.0,1,0
2625,25cf099de44674fde97473224f9d59ab,1654.36,50,50,33.0872,4.326530612244898,0.0,50,0
2499,6b90f847357d8981edd79a1eb1bf0acb,3322.08,45,47,73.824,4.312647058823529,0.0,40,0
2497,4c18691b6037662be2df78a765d98ab5,3195.52,63,67,50.72253968253968,3.8726415094339623,0.0,62,0
290,aae5953b9edddf14749c0d65d60eb4b9,173.0,2,2,86.5,5.0,0.0,2,0
3084,c1ed9e3daf6154542826a6996af0fb8c,971.25,9,17,107.91666666666667,3.888888888888889,0.1111111111111111,9,0
1352,5b07547f10dd980738a1a27f685af669,1134.6,13,14,87.27692307692308,4.1257142857142854,0.0,8,0
2886,0a198e95d32b1be2da9424c962a6ebfa,69.99,1,1,69.99,5.0,0.0,1,0
1716,c42fd8e4d47dfb18ce5222f2dd7752f9,466.99,7,11,66.71285714285715,3.5,0.0,11,0
1859,5b51032eddd242adc84c38acab88f23d,3280.0,12,14,273.3333333333333,4.0,0.0,13,0
2729,94e93ce877be27a515118dbfd2c2be41,5674.57,30,35,189.15233333333333,3.935769230769231,0.0,30,0
2058,f8201cab383e484733266d1906e2fdfa,889.0,10,10,88.9,4.1,0.0,10,0
2694,00720abe85ba0859807595bbf045a33b,1007.5,13,26,77.5,3.6153846153846154,0.0,15,0
1441,06bb3a2fe5e7b7a845b13e8fb91bd944,1536.19,17,18,90.36411764705882,4.588235294117647,0.0,18,0
2718,7722b1df1b0e383e000397b2c11e3e19,7094.09,134,145,52.94097014925373,4.207155172413793,0.0,133,0
367,4a5b36211b1f51bf7eaa5c10a57fa483,139.19,1,1,139.19,5.0,0.0,1,0
1035,258447aad3f7b01e2643c89f64dc5647,51.9,1,1,51.9,5.0,0.0,1,0
2217,51a04a8a6bdcb23deccc82b0b80742cf,167.99,1,1,167.99,1.0,0.0,1,0
2458,8e670472e453ba34a379331513d6aab1,975.0,1,1,975.0,1.0,0.0,1,0
41,8fbd63429be6d3e5e6d1a709b6464802,1061.4,6,8,176.9,4.833333333333333,0.0,6,0
2091,50c9975695009e5e6473912e83a6d1da,3964.4,50,68,79.288,4.0184444444444445,0.0,52,0
1389,b499c00f28f4b7069ff6550af8c1348a,10327.13,152,187,67.94164473684211,4.097377049180328,0.0,157,0
572,a150c540f572d0fb53992264bc5c10b5,119.9,1,1,119.9,4.0,0.0,1,0
32,e00d85ce20ea50c1224c66ca5050527d,149.0,1,1,149.0,4.0,0.0,1,0
1735,7d294cf9a6a69dc6a0c3e540fff0e039,257.25,5,5,51.45,4.4,0.0,5,0
247,dda37071807e404c5bb2a1590c66326f,199.99,1,1,199.99,5.0,0.0,1,0
3027,80f2cf9abf6b5a0e5c612b5eea6646e6,766.08,7,7,109.44,4.428571428571429,0.14285714285714285,7,0
2326,61b893c57e33626afb104d4112b1be76,74.99,1,1,74.99,1.0,1.0,1,2
423,05730013efda596306417c3b09302475,952.0,4,4,238.0,5.0,0.0,4,0
1240,0692610d8abe24f287e9fae90ea0bbee,173.99,4,4,43.4975,4.0,0.0,4,0
1881,89ad3263c0931c47f976d7c5778e60f6,568.2,6,6,94.7,4.5,0.0,6,0
2649,ac9b01377919cdbd2a1bbb8d5837c70b,55.9,1,1,55.9,3.0,0.0,1,0
1621,5bba18b40e8c973b0f32e748004775b0,739.98,1,1,739.98,5.0,0.0,1,0
1182,8a43128d7f9a3db592b866e6861a6cce,990.6,3,4,330.2,2.3333333333333335,0.0,3,0
